,nitrogen_kg_per_t_greenwood,phosphate_kg_per_t_greenwood,potassium_kg_per_t_greenwood,herbicide_kg_per_t_greenwood,diesel_planting_L_per_t_greenwood,lubricants_planting_L_per_t_greenwood,electric_planting_MJ_per_t_greenwood,diesel_harvesting_L_per_t_greenwood_ME,lubricants_harvesting_L_per_t_greenwood_ME,gasoline_harvesting_L_per_t_greenwood_ME,harvesting_equipment_harvesting_kg_per_t_greenwood_ME,yield_residue_ton_of_drylog
1942,1.2787121976357858,0.22568863904970746,0.00020375915237140927,7.174672111589759e-10,0.38179554054146425,0.006263383517405841,0.2722388749263481,5.1595456171597025,0.37061271132673707,0.9688948767189036,0.4771605646020278,52.76736067568725
1943,1.1098845870314662,0.12254877213198465,9.109198326040508e-05,2.527707890136438e-09,0.4281844532723453,0.007056692417101951,0.2697571280042857,5.779868395926987,0.38246238027074114,0.8096766896766481,0.4663647106789955,47.6560697020511
1944,1.3680389333948535,0.11820237061615357,1.0146838155530506e-05,2.0710075962845233e-08,0.5081377348307086,0.006622499539098745,0.328077893747841,6.148779779860402,0.4527739754996645,0.8338884250097374,0.5626517637165847,39.136310727815754
1945,0.8076957859692098,0.1859452016712471,0.00017287922159187202,1.1292122607044358e-08,0.35887213921058964,0.006788316642324911,0.29458315064825075,5.93913098943077,0.3618125206819344,0.7921691012627122,0.4654061531744155,47.96757549526576
1946,0.958574256417819,0.12456169646850151,0.00014135173953898445,2.963921287533476e-08,0.4508397125151079,0.007429894130969695,0.32596701095523634,6.3599967637005985,0.5557279576171907,0.9509757906557825,0.5274111227259471,59.11211951331311
1947,1.173844713797873,0.09438711774777109,0.00016404715568762475,2.3093346803339975e-08,0.4186393053244238,0.006695797296266004,0.28185990828861546,5.378349289799522,0.3462439192308906,0.7918648864939242,0.4651206502928232,62.96121252652736
1948,1.2209213575409614,0.24188517528542103,0.00022394654995183037,2.3496516510236405e-08,0.35025564590535746,0.007643443118278242,0.3008273820306434,6.3098921109453165,0.3980931566253709,0.9249429339931444,0.5109877854245092,41.017795315367025
1949,1.5121429666430644,0.1353314828383426,0.00022702010317197924,6.2343356492072095e-09,0.43389569996259314,0.007922509514397472,0.3181414074451707,5.424439876961996,0.4100014441162686,0.9483755803660542,0.5257424814322822,42.18319121156034
1950,0.9925214593358129,0.18456038788023224,0.00022430144334076386,1.4109756818768341e-08,0.4001202881698286,0.007366499831877217,0.33256831196980696,8.047467520688102,0.4880289435016846,1.2718461038434545,0.6013256883830483,47.30504289409458
1951,0.7651544913685773,0.10661375896471946,4.497320132427746e-05,1.6245271854227666e-08,0.2928350539262646,0.007289632832111969,0.2630323916475829,5.692460752262597,0.330873759622827,0.7271863076438333,0.45750069418406164,46.375443866675155
1952,0.9577147324502279,0.1711663463453502,7.521817813410919e-05,2.460089555996921e-08,0.3901424434254329,0.006555975560043455,0.32203714311221016,5.969116153284937,0.4286214915910989,0.8929829900272457,0.5278035583356422,45.53757013624271
1953,1.4188417006177432,0.2648663785182824,0.00014754967739967928,2.3368440668030258e-08,0.39455003645294057,0.005908093700858258,0.2843040022669205,6.833517930697061,0.4321114677345574,0.9243781520843697,0.5045804479147549,38.93007189997509
1954,0.6931717451855073,0.22348891825217337,2.7636787364302505e-05,7.047902774232328e-09,0.3537831019379403,0.006122148428257697,0.2736495248205181,6.273173990615717,0.3667246155686233,0.7356162369717907,0.48143397284610406,57.23350381037493
1955,1.0375955566235546,0.10532553036460764,3.300599966859852e-05,2.8966958702027185e-09,0.313675152727546,0.00605238611696729,0.23907915599614885,5.041801214936842,0.550793679761537,0.7698990168375359,0.3964101548515631,51.33260670230798
1956,0.9147843480237403,0.23999507311389442,0.00022262969971183688,2.3507635278518972e-08,0.4707171699148224,0.008372281939750433,0.3421156391085973,9.448208535632482,0.4311116256065994,0.9708817070010807,0.5885537341437184,48.835150663161315
1957,1.1234514899856682,0.10222670000043502,0.0001645548028618847,8.817979101157588e-09,0.36701417690206645,0.0065711983155941275,0.26136151610458463,5.554420011039187,0.354409203507693,0.6826043700678524,0.48232424704296273,50.02449780134985
1958,1.0030719218028625,0.13654156924951713,0.0001658716330165852,1.4436153958684013e-08,0.48346680089620453,0.007693237976477906,0.31596200859784845,7.011481198071216,0.6116848435145762,0.9763089537909284,0.558949082785095,39.820448897291975
1959,1.362796063115253,0.24079479852774877,0.00020400167117774846,1.2715865528025544e-08,0.48433788145220424,0.007084665181244488,0.31417483221505355,6.8096373860272434,0.4120964792748338,0.9786451109599391,0.5398245243925771,39.3485628003729
1960,1.0117740027826496,0.16541626081441435,7.930284401111406e-06,2.3490104639056227e-08,0.27819203022022704,0.005034753563910368,0.24482428022930036,6.939340612338331,0.35151205822742293,0.7916246810402155,0.43998162305727767,57.078944322166784
1961,1.2522542622171913,0.22843715979514656,4.55029960675098e-05,1.9140916837541125e-09,0.3451616468072218,0.0056132059755476,0.2649346585696569,5.127439029203294,0.3314584190410767,0.7485742611742512,0.42045393226400474,55.00647168867937
1962,1.2010693111488426,0.145801409987255,5.80356802807172e-05,2.3071573266534934e-08,0.3242339191593417,0.005543517179271947,0.2626706999120082,6.331286129380865,0.39886782508627494,0.7344630127107079,0.4699000362894828,51.83031987054253
1963,0.7838831004354635,0.17826739712991133,0.00026294479622550717,2.4658438149667385e-08,0.5108387200453329,0.009117108374589353,0.34160029404090686,6.977549398417273,0.4344202873201766,0.8790184877545668,0.5422879576896601,58.95491123292722
1964,0.5666409388600533,0.11024525834958063,0.00019673585067722147,1.0281987678714512e-09,0.3201141206500102,0.006053249281617444,0.2911325555162738,6.196289765123708,0.3713472638154817,0.9526459905499685,0.5085360148874661,40.405468616116025
1965,1.4605329808064833,0.16762457089915012,0.00015374820483166174,2.62849546236593e-08,0.3709472223378638,0.007809338070905973,0.30255221136645816,5.305025535650959,0.39279024181214506,0.9179405734765448,0.537452629648595,37.961441811483546
1966,0.5858745820562912,0.15519313017269834,0.0001621413496673853,1.4285690333323888e-08,0.309585196334884,0.007155558099104799,0.25346017935938875,4.598613527946028,0.36059975399611,0.6103022540094396,0.44268027159820433,90.31120370679223
1967,1.079833605713398,0.15710429635689474,0.00021969197891506044,1.3155759528835182e-08,0.35841735853584566,0.007698573080900313,0.28911819689700435,5.667240943919563,0.3734152186697777,0.9053353638301374,0.5224391326916453,50.21212256384061
1968,0.7786955313313887,0.17535431566987092,5.8494945949200826e-05,2.8832423827637923e-08,0.3611102220359677,0.008851835856191542,0.31586016187906557,5.12646246314114,0.555425182116764,0.9166181276373973,0.553762598380973,44.64814737562293
1969,0.7269246554701081,0.07828221160337609,1.5396224835766707e-05,2.3242631808127662e-08,0.26565043916939257,0.006618572666659641,0.23704194421852715,5.959181745217608,0.3490537196077973,0.6777745387655566,0.4199729523614316,48.24975180505539
1970,0.9018715254127803,0.1512855385066937,5.3012674338554946e-05,1.6405211424042046e-08,0.3245192599813278,0.005120869930913482,0.19788696427610047,4.9488812027263345,0.29429152705771894,0.6889478652182112,0.363142890357668,46.93858806216568
1971,0.8027821923128665,0.10670379179435088,7.895865134595944e-05,5.203533691877247e-09,0.3647394144857548,0.006335856363755841,0.24740631539699467,3.8789654881838387,0.6045343875229843,0.6592276729274018,0.4219197734161761,48.28241424327882
1972,1.2739072013251653,0.26157554539064365,0.00016976397140486027,2.533607775881816e-08,0.3848590514465398,0.007534183252633057,0.29201075252706493,4.917426441940873,0.5170746859737035,0.772945269267098,0.48550047849672456,45.4074188762502
1973,1.294080048011651,0.32635499113239413,0.000270531818163529,2.233989362452854e-09,0.628016531895233,0.007831693194425064,0.3927260645605422,8.03826821305632,0.7097640458195298,1.3054917553794498,0.7179506586472891,52.977429447518595
1974,0.915968868383467,0.15494050512879073,0.00018176862957751196,2.957092789832209e-08,0.5019219101305391,0.00641910167661196,0.31211004404730724,6.242869974235559,0.409355286187467,0.9665702296573118,0.5384717554946203,39.40514177160202
